LIDNUM|NAME|LATSTR|LAT|LONGSTR|LONG|MAX_AGE|BFA_MAX|FRAC_MAX|MIN_AGE|BFA_MIN|FRAC_MIN|CHRON|COUNTRY|STATE|COUNTY|APNUMSPM|GENERAL|ORDER|FAMILY|GENUS|SPECIES|UNIQUE|SVLENGTH|BODYMASS|SXDIMSZE|SXDIMDIS|TSHM|TCRWNHT|CROWNTYP|DIET_1|DIET_2|DIET_3|LOCOMO1|LOCOMO2|LOCOMO3|SIDNUM
20768|Bural-Obo AB|50 3 0 N|50.049999|106 18 0 E|106.300003|2.916667|Villanyian|3:06|2.433333|Villanyian|4:06|middle Villanyian|Mongolia|Northern Mongolia|0|0|0|Rodentia|Muridae|Micromys|indet.|0|0|50|0|0|lam|bra|0|p|herbivore|browse|te|scansorial|0|20737
20768|Bural-Obo AB|50 3 0 N|50.049999|106 18 0 E|106.300003|2.916667|Villanyian|3:06|2.433333|Villanyian|4:06|middle Villanyian|Mongolia|Northern Mongolia|0|0|0|Lagomorpha|Leporidae|Hypolagus|indet.|0|0|0|0|0|lam|hyp|0|p|herbivore|graze|te|0|0|21293
20768|Bural-Obo AB|50 3 0 N|50.049999|106 18 0 E|106.300003|2.916667|Villanyian|3:06|2.433333|Villanyian|4:06|middle Villanyian|Mongolia|Northern Mongolia|0|0|0|Lagomorpha|Ochotonidae|Ochotona|indet.|0|0|250|0|0|lam|hyp|0|p|herbivore|graze|te|0|0|21482
20768|Bural-Obo AB|50 3 0 N|50.049999|106 18 0 E|106.300003|2.916667|Villanyian|3:06|2.433333|Villanyian|4:06|middle Villanyian|Mongolia|Northern Mongolia|0|0|0|Rodentia|Muridae|Cricetulus|cf. barabensis|0|0|50|0|0|lam|bra|0|p|herbivore|browse|te|0|0|22605
20768|Bural-Obo AB|50 3 0 N|50.049999|106 18 0 E|106.300003|2.916667|Villanyian|3:06|2.433333|Villanyian|4:06|middle Villanyian|Mongolia|Northern Mongolia|0|0|0|Rodentia|Muridae|Prosiphneus|cf. praetingi|0|0|0|0|0|lam|hyp|0|p|herbivore|0|te|0|0|22609
20768|Bural-Obo AB|50 3 0 N|50.049999|106 18 0 E|106.300003|2.916667|Villanyian|3:06|2.433333|Villanyian|4:06|middle Villanyian|Mongolia|Northern Mongolia|0|0|0|Rodentia|Muridae|Villanyia|orchonensis|0|0|0|0|0|lam|hyp|0|p|herbivore|0|te|0|0|22631
20768|Bural-Obo AB|50 3 0 N|50.049999|106 18 0 E|106.300003|2.916667|Villanyian|3:06|2.433333|Villanyian|4:06|middle Villanyian|Mongolia|Northern Mongolia|0|0|0|Rodentia|Muridae|Chardinomys|cf. sibiricus|0|0|0|0|0|0|0|0|p|herbivore|0|0|0|0|22635
20768|Bural-Obo AB|50 3 0 N|50.049999|106 18 0 E|106.300003|2.916667|Villanyian|3:06|2.433333|Villanyian|4:06|middle Villanyian|Mongolia|Northern Mongolia|0|0|0|Insectivora|Talpidae|Scaptochirus|cf. primaevus|0|0|500|0|0|dil|bra|0|a|invert|0|te|fossorial|0|22641
20768|Bural-Obo AB|50 3 0 N|50.049999|106 18 0 E|106.300003|2.916667|Villanyian|3:06|2.433333|Villanyian|4:06|middle Villanyian|Mongolia|Northern Mongolia|0|0|0|Rodentia|Muridae|Synaptomys|cf. mongoliensis|0|0|0|0|0|lam|hys|0|p|herbivore|0|te|0|0|22642
20769|Bural-Obo C|50 3 0 N|50.049999|106 18 0 E|106.300003|2.433333|Villanyian|5:06|2.191666|Villanyian|5:06|Apsheron|Mongolia|Northern Mongolia|0|0|0|Insectivora|Talpidae|indet.|indet.|Talpidae|0|500|0|0|dil|bra|0|a|invert|0|te|0|0|20434
20769|Bural-Obo C|50 3 0 N|50.049999|106 18 0 E|106.300003|2.433333|Villanyian|5:06|2.191666|Villanyian|5:06|Apsheron|Mongolia|Northern Mongolia|0|0|0|Insectivora|Soricidae|Beremendia|indet.|0|0|0|0|0|dil|bra|0|a|invert|0|te|0|0|21396
20769|Bural-Obo C|50 3 0 N|50.049999|106 18 0 E|106.300003|2.433333|Villanyian|5:06|2.191666|Villanyian|5:06|Apsheron|Mongolia|Northern Mongolia|0|0|0|Lagomorpha|Ochotonidae|Ochotona|indet.|0|0|250|0|0|lam|hyp|0|p|herbivore|graze|te|0|0|21482
20769|Bural-Obo C|50 3 0 N|50.049999|106 18 0 E|106.300003|2.433333|Villanyian|5:06|2.191666|Villanyian|5:06|Apsheron|Mongolia|Northern Mongolia|0|0|0|Rodentia|Muridae|Cricetulus|cf. barabensis|0|0|50|0|0|lam|bra|0|p|herbivore|browse|te|0|0|22605
20769|Bural-Obo C|50 3 0 N|50.049999|106 18 0 E|106.300003|2.433333|Villanyian|5:06|2.191666|Villanyian|5:06|Apsheron|Mongolia|Northern Mongolia|0|0|0|Rodentia|Muridae|Prosiphneus|cf. praetingi|0|0|0|0|0|lam|hyp|0|p|herbivore|0|te|0|0|22609
20769|Bural-Obo C|50 3 0 N|50.049999|106 18 0 E|106.300003|2.433333|Villanyian|5:06|2.191666|Villanyian|5:06|Apsheron|Mongolia|Northern Mongolia|0|0|0|Rodentia|Muridae|Villanyia|cf. chinensis|0|0|0|0|0|lam|hyp|0|p|herbivore|0|te|0|0|22637
20769|Bural-Obo C|50 3 0 N|50.049999|106 18 0 E|106.300003|2.433333|Villanyian|5:06|2.191666|Villanyian|5:06|Apsheron|Mongolia|Northern Mongolia|0|0|0|Insectivora|Soricidae|Shikamainosorex|indet.|0|0|0|0|0|dil|bra|0|a|invert|0|0|0|0|22643
20772|Khirgis-Nur I-Oshin|49 12 00 N|49.200001|93 24 00 E|93.400002|19.133331|Burdigalian|2:03|16.4|Burdigalian|3:03|Sakaraul - Tarkhan|Mongolia|North-Western Mongol|0|0|0|Artiodactyla|Cervidae|indet.|indet.|Cervidae|0|0|0|0|sel|bra|L2220|p|herbivore|0|te|surficial|0|21025
20772|Khirgis-Nur I-Oshin|49 12 00 N|49.200001|93 24 00 E|93.400002|19.133331|Burdigalian|2:03|16.4|Burdigalian|3:03|Sakaraul - Tarkhan|Mongolia|North-Western Mongol|0|0|0|Artiodactyla|Cervidae|Cervavitus|indet.|0|0|0|0|0|sel|bra|L2220|p|herbivore|browse|te|surficial|0|21574
20772|Khirgis-Nur I-Oshin|49 12 00 N|49.200001|93 24 00 E|93.400002|19.133331|Burdigalian|2:03|16.4|Burdigalian|3:03|Sakaraul - Tarkhan|Mongolia|North-Western Mongol|0|0|0|Perissodactyla|Rhinocerotidae|Aceratherium|indet.|0|0|0|0|0|ect|mes|L2212|p|herbivore|browse|te|surficial|gen_quad|21578
20772|Khirgis-Nur I-Oshin|49 12 00 N|49.200001|93 24 00 E|93.400002|19.133331|Burdigalian|2:03|16.4|Burdigalian|3:03|Sakaraul - Tarkhan|Mongolia|North-Western Mongol|0|0|0|Artiodactyla|Cervidae|Procervulus|gracilis|0|0|0|0|0|sel|bra|L2220|p|herbivore|0|te|surficial|0|22655
20772|Khirgis-Nur I-Oshin|49 12 00 N|49.200001|93 24 00 E|93.400002|19.133331|Burdigalian|2:03|16.4|Burdigalian|3:03|Sakaraul - Tarkhan|Mongolia|North-Western Mongol|0|0|0|Artiodactyla|Cervidae|Euprox|margaritae|0|0|30000|0|0|sel|bra|L2220|p|herbivore|0|te|surficial|0|22658
20772|Khirgis-Nur I-Oshin|49 12 00 N|49.200001|93 24 00 E|93.400002|19.133331|Burdigalian|2:03|16.4|Burdigalian|3:03|Sakaraul - Tarkhan|Mongolia|North-Western Mongol|0|0|0|Artiodactyla|Cervidae|Asiagenes|ceratinus|0|0|0|0|0|sel|bra|L2220|p|herbivore|0|te|surficial|0|22915
20773|Khirgis-Nur I-Altan-Teli|49 12 00 N|49.200001|93 24 00 E|93.400002|8.653331|Maeotian|2:03|7.1|Maeotian|3:03|upper Meotian|Mongolia|North-Western Mongol|0|0|0|Perissodactyla|Equidae|Hipparion|theobaldi|mogoicum A|0|0|0|0|plo|hyp|L2320|p|herbivore|0|te|surficial|cursorial|21552
20773|Khirgis-Nur I-Altan-Teli|49 12 00 N|49.200001|93 24 00 E|93.400002|8.653331|Maeotian|2:03|7.1|Maeotian|3:03|upper Meotian|Mongolia|North-Western Mongol|0|0|0|Perissodactyla|Equidae|Hipparion|elegans|A|0|0|0|0|plo|hyp|L2320|p|herbivore|graze|te|surficial|cursorial|21553
20775|Khirgis-Nur II|49 12 00 N|49.200001|93 24 00 E|93.400002|4.600001|Kimmerian|3:03|4.2|Kimmerian|3:03|late Kimmerian|Mongolia|North-Western Mongol|0|0|0|Carnivora|Mustelidae|Martes|indet.|0|0|0|0|0|0|0|0|a|carnivore|meat|te|0|0|20116
20775|Khirgis-Nur II|49 12 00 N|49.200001|93 24 00 E|93.400002|4.600001|Kimmerian|3:03|4.2|Kimmerian|3:03|late Kimmerian|Mongolia|North-Western Mongol|0|0|0|Rodentia|Muridae|Cricetodon|indet.|0|0|0|0|0|0|0|0|p|herbivore|0|0|0|0|20565
20775|Khirgis-Nur II|49 12 00 N|49.200001|93 24 00 E|93.400002|4.600001|Kimmerian|3:03|4.2|Kimmerian|3:03|late Kimmerian|Mongolia|North-Western Mongol|0|0|0|Rodentia|Muridae|indet.|indet.|Muridae|0|0|0|0|blm|mes|0|p|herbivore|0|te|surficial|0|21097
20775|Khirgis-Nur II|49 12 00 N|49.200001|93 24 00 E|93.400002|4.600001|Kimmerian|3:03|4.2|Kimmerian|3:03|late Kimmerian|Mongolia|North-Western Mongol|0|0|0|Carnivora|Canidae|indet.|indet.|Canidae|0|0|0|0|cso|0|0|a|0|0|te|surficial|0|21123
20775|Khirgis-Nur II|49 12 00 N|49.200001|93 24 00 E|93.400002|4.600001|Kimmerian|3:03|4.2|Kimmerian|3:03|late Kimmerian|Mongolia|North-Western Mongol|0|0|0|Lagomorpha|Leporidae|Hypolagus|indet.|0|0|0|0|0|lam|hyp|0|p|herbivore|graze|te|0|0|21293
20775|Khirgis-Nur II|49 12 00 N|49.200001|93 24 00 E|93.400002|4.600001|Kimmerian|3:03|4.2|Kimmerian|3:03|late Kimmerian|Mongolia|North-Western Mongol|0|0|0|Rodentia|Castoridae|Dipoides|indet.|0|0|5000|0|0|lam|hyp|0|p|herbivore|browse|sa|0|0|21483
20775|Khirgis-Nur II|49 12 00 N|49.200001|93 24 00 E|93.400002|4.600001|Kimmerian|3:03|4.2|Kimmerian|3:03|late Kimmerian|Mongolia|North-Western Mongol|0|0|0|Rodentia|Muridae|Pararhizomys|indet.|0|0|0|0|0|lam|hyp|0|p|herbivore|0|te|0|0|21484
20775|Khirgis-Nur II|49 12 00 N|49.200001|93 24 00 E|93.400002|4.600001|Kimmerian|3:03|4.2|Kimmerian|3:03|late Kimmerian|Mongolia|North-Western Mongol|0|0|0|Rodentia|Gerbillidae|Pseudomeriones|abbreviatus|0|0|50|0|0|bun|hyp|0|0|herbivore|browse|te|scansorial|0|21522
20775|Khirgis-Nur II|49 12 00 N|49.200001|93 24 00 E|93.400002|4.600001|Kimmerian|3:03|4.2|Kimmerian|3:03|late Kimmerian|Mongolia|North-Western Mongol|0|0|0|Rodentia|Muridae|Microtodon|atavus|0|0|50|0|0|lam|hyp|0|p|herbivore|0|te|0|0|21554
20775|Khirgis-Nur II|49 12 00 N|49.200001|93 24 00 E|93.400002|4.600001|Kimmerian|3:03|4.2|Kimmerian|3:03|late Kimmerian|Mongolia|North-Western Mongol|0|0|0|Rodentia|Dipodidae|Lophocricetus|cf. grabaui|0|0|0|0|0|lam|hyp|0|0|herbivore|0|te|0|0|21555
20775|Khirgis-Nur II|49 12 00 N|49.200001|93 24 00 E|93.400002|4.600001|Kimmerian|3:03|4.2|Kimmerian|3:03|late Kimmerian|Mongolia|North-Western Mongol|0|0|0|Perissodactyla|Equidae|Hipparion|theobaldi|platyodus|0|0|0|0|plo|hyp|L2320|p|herbivore|br/gr|te|surficial|cursorial|21558
20775|Khirgis-Nur II|49 12 00 N|49.200001|93 24 00 E|93.400002|4.600001|Kimmerian|3:03|4.2|Kimmerian|3:03|late Kimmerian|Mongolia|North-Western Mongol|0|0|0|Perissodactyla|Equidae|Hipparion|elegans|B|0|0|0|0|plo|hyp|L2320|p|herbivore|graze|te|surficial|cursorial|21559
20775|Khirgis-Nur II|49 12 00 N|49.200001|93 24 00 E|93.400002|4.600001|Kimmerian|3:03|4.2|Kimmerian|3:03|late Kimmerian|Mongolia|North-Western Mongol|0|0|0|Perissodactyla|Equidae|Hipparion|hippidiodus|B|0|0|0|0|plo|hyp|L2320|p|herbivore|graze|te|surficial|cursorial|21560
20775|Khirgis-Nur II|49 12 00 N|49.200001|93 24 00 E|93.400002|4.600001|Kimmerian|3:03|4.2|Kimmerian|3:03|late Kimmerian|Mongolia|North-Western Mongol|0|0|0|Perissodactyla|Equidae|Hipparion|parvum|nomen nudum|0|0|0|0|plo|hyp|L2320|p|herbivore|0|te|surficial|cursorial|21561
20775|Khirgis-Nur II|49 12 00 N|49.200001|93 24 00 E|93.400002|4.600001|Kimmerian|3:03|4.2|Kimmerian|3:03|late Kimmerian|Mongolia|North-Western Mongol|0|0|0|Perissodactyla|Equidae|Hipparion|sefvei|0|0|0|0|0|plo|hyp|L2320|p|herbivore|0|te|surficial|cursorial|21562
20775|Khirgis-Nur II|49 12 00 N|49.200001|93 24 00 E|93.400002|4.600001|Kimmerian|3:03|4.2|Kimmerian|3:03|late Kimmerian|Mongolia|North-Western Mongol|0|0|0|Perissodactyla|Equidae|Hipparion|houfenense|A (Neohipparion)|0|0|0|0|plo|hyp|L2320|p|herbivore|graze|te|surficial|cursorial|21563
20775|Khirgis-Nur II|49 12 00 N|49.200001|93 24 00 E|93.400002|4.600001|Kimmerian|3:03|4.2|Kimmerian|3:03|late Kimmerian|Mongolia|North-Western Mongol|0|0|0|Rodentia|Muridae|Orientalomys|indet.|0|0|0|0|0|bun|bra|0|p|herbivore|0|te|0|0|21932
20775|Khirgis-Nur II|49 12 00 N|49.200001|93 24 00 E|93.400002|4.600001|Kimmerian|3:03|4.2|Kimmerian|3:03|late Kimmerian|Mongolia|North-Western Mongol|0|0|0|Perissodactyla|Chalicotheriidae|Circotherium|indet.|0|0|0|0|0|ect|bra|0|p|herbivore|0|te|surficial|0|22668
20775|Khirgis-Nur II|49 12 00 N|49.200001|93 24 00 E|93.400002|4.600001|Kimmerian|3:03|4.2|Kimmerian|3:03|late Kimmerian|Mongolia|North-Western Mongol|0|0|0|Artiodactyla|Cervidae|Sinomegaceros|indet.|0|0|0|0|0|sel|mes|L2220|p|herbivore|0|te|surficial|0|22669
20775|Khirgis-Nur II|49 12 00 N|49.200001|93 24 00 E|93.400002|4.600001|Kimmerian|3:03|4.2|Kimmerian|3:03|late Kimmerian|Mongolia|North-Western Mongol|0|0|0|Artiodactyla|Bovidae|Antilospira|indet.|0|0|0|0|0|sel|0|L2220|p|herbivore|0|te|surficial|0|22670
20775|Khirgis-Nur II|49 12 00 N|49.200001|93 24 00 E|93.400002|4.600001|Kimmerian|3:03|4.2|Kimmerian|3:03|late Kimmerian|Mongolia|North-Western Mongol|0|0|0|Artiodactyla|Bovidae|Olonbulukia|indet.|0|0|0|0|0|sel|0|L2220|p|herbivore|0|te|surficial|0|22671
20775|Khirgis-Nur II|49 12 00 N|49.200001|93 24 00 E|93.400002|4.600001|Kimmerian|3:03|4.2|Kimmerian|3:03|late Kimmerian|Mongolia|North-Western Mongol|0|0|0|Carnivora|Canidae|Canis|chihliensis|0|0|0|0|0|cso|0|0|a|carnivore|meat|te|surficial|0|22672
20775|Khirgis-Nur II|49 12 00 N|49.200001|93 24 00 E|93.400002|4.600001|Kimmerian|3:03|4.2|Kimmerian|3:03|late Kimmerian|Mongolia|North-Western Mongol|0|0|0|Lagomorpha|Ochotonidae|Ochotonoides|indet.|0|0|0|0|0|lam|hyp|0|p|herbivore|graze|te|0|0|22673
20775|Khirgis-Nur II|49 12 00 N|49.200001|93 24 00 E|93.400002|4.600001|Kimmerian|3:03|4.2|Kimmerian|3:03|late Kimmerian|Mongolia|North-Western Mongol|0|0|0|Rodentia|Castoridae|Sinocastor|indet.|0|0|0|0|0|lam|hyp|0|p|herbivore|0|0|0|0|22674
20775|Khirgis-Nur II|49 12 00 N|49.200001|93 24 00 E|93.400002|4.600001|Kimmerian|3:03|4.2|Kimmerian|3:03|late Kimmerian|Mongolia|North-Western Mongol|0|0|0|Artiodactyla|Cervidae|Paracervulus|bidens|0|0|0|0|0|sel|bra|L2220|p|herbivore|0|te|surficial|0|22677
20775|Khirgis-Nur II|49 12 00 N|49.200001|93 24 00 E|93.400002|4.600001|Kimmerian|3:03|4.2|Kimmerian|3:03|late Kimmerian|Mongolia|North-Western Mongol|0|0|0|Artiodactyla|Cervidae|Platycemas|infans|0|0|0|0|0|sel|0|L2220|p|herbivore|0|te|surficial|0|22678
20775|Khirgis-Nur II|49 12 00 N|49.200001|93 24 00 E|93.400002|4.600001|Kimmerian|3:03|4.2|Kimmerian|3:03|late Kimmerian|Mongolia|North-Western Mongol|0|0|0|Artiodactyla|Camelidae|Paracamelus|gigas|0|0|0|0|0|sel|hyp|L2220|p|herbivore|0|te|surficial|0|22852
20775|Khirgis-Nur II|49 12 00 N|49.200001|93 24 00 E|93.400002|4.600001|Kimmerian|3:03|4.2|Kimmerian|3:03|late Kimmerian|Mongolia|North-Western Mongol|0|0|0|Rodentia|Muridae|Promimomys|indet.|0|0|50|0|0|lam|hyp|0|p|herbivore|browse|te|scansorial|0|23040
20776|Olkhon (Sarayskaya, hor. 3)|53 6 0 N|53.099998|107 12  0 E|107.199997|7.1|Pontian (E)|1:03|5.966666|Pontian (E)|2:03|Pontian|Russia|Irkutsk region|lake Bajkal|0|0|Lagomorpha|Leporidae|indet.|indet.|Leporidae|0|0|0|0|lam|hys|0|p|herbivore|0|te|0|0|21267
20776|Olkhon (Sarayskaya, hor. 3)|53 6 0 N|53.099998|107 12  0 E|107.199997|7.1|Pontian (E)|1:03|5.966666|Pontian (E)|2:03|Pontian|Russia|Irkutsk region|lake Bajkal|0|0|Lagomorpha|Ochotonidae|Ochotona|indet.|0|0|250|0|0|lam|hyp|0|p|herbivore|graze|te|0|0|21482
20776|Olkhon (Sarayskaya, hor. 3)|53 6 0 N|53.099998|107 12  0 E|107.199997|7.1|Pontian (E)|1:03|5.966666|Pontian (E)|2:03|Pontian|Russia|Irkutsk region|lake Bajkal|0|0|Lagomorpha|Ochotonidae|Proochotona|indet.|0|0|0|0|0|lam|hyp|0|p|herbivore|graze|te|0|0|22634
20776|Olkhon (Sarayskaya, hor. 3)|53 6 0 N|53.099998|107 12  0 E|107.199997|7.1|Pontian (E)|1:03|5.966666|Pontian (E)|2:03|Pontian|Russia|Irkutsk region|lake Bajkal|0|0|Artiodactyla|Cervidae|Lagomeryx|primaevus|0|10cm-1m|0|0|0|sel|bra|L2220|p|herbivore|0|te|surficial|0|22680
20776|Olkhon (Sarayskaya, hor. 3)|53 6 0 N|53.099998|107 12  0 E|107.199997|7.1|Pontian (E)|1:03|5.966666|Pontian (E)|2:03|Pontian|Russia|Irkutsk region|lake Bajkal|0|0|Artiodactyla|Cervidae|Moschus|grandaevus|0|0|0|0|0|sel|bra|L2220|p|herbivore|0|te|surficial|0|22681
20776|Olkhon (Sarayskaya, hor. 3)|53 6 0 N|53.099998|107 12  0 E|107.199997|7.1|Pontian (E)|1:03|5.966666|Pontian (E)|2:03|Pontian|Russia|Irkutsk region|lake Bajkal|0|0|Carnivora|Mustelidae|Plesiogulo|cf. brachygnathus|0|10cm-1m|0|0|0|cso|0|0|a|carnivore|0|0|0|0|23592
20776|Olkhon (Sarayskaya, hor. 3)|53 6 0 N|53.099998|107 12  0 E|107.199997|7.1|Pontian (E)|1:03|5.966666|Pontian (E)|2:03|Pontian|Russia|Irkutsk region|lake Bajkal|0|0|Rodentia|Dipodidae|Paralophocricetus|saraicus|0|0|0|0|0|0|0|0|0|0|0|0|0|0|24228
20776|Olkhon (Sarayskaya, hor. 3)|53 6 0 N|53.099998|107 12  0 E|107.199997|7.1|Pontian (E)|1:03|5.966666|Pontian (E)|2:03|Pontian|Russia|Irkutsk region|lake Bajkal|0|0|Rodentia|Castoridae|Trogontherium|indet.|0|0|0|0|0|0|0|0|p|herbivore|0|0|0|0|24229
20776|Olkhon (Sarayskaya, hor. 3)|53 6 0 N|53.099998|107 12  0 E|107.199997|7.1|Pontian (E)|1:03|5.966666|Pontian (E)|2:03|Pontian|Russia|Irkutsk region|lake Bajkal|0|0|Rodentia|Muridae|Prosiphneus|licenti|0|0|0|0|0|0|0|0|p|herbivore|0|0|0|0|24230
20776|Olkhon (Sarayskaya, hor. 3)|53 6 0 N|53.099998|107 12  0 E|107.199997|7.1|Pontian (E)|1:03|5.966666|Pontian (E)|2:03|Pontian|Russia|Irkutsk region|lake Bajkal|0|0|Artiodactyla|Cervidae|Pavlodaria|indet.|0|0|0|0|0|sel|0|L2220|p|herbivore|0|te|surficial|0|24244
20777|Olkhon (Sarayskaya, hor. 5)|53 6 0 N|53.099998|107 12 0 E|107.199997|5.3|Ruscinian|1:02|4.05|Ruscinian|1:02|early Ruscinian|Russia|Irkutsk region|lake Bajkal|0|0|Lagomorpha|Leporidae|Hypolagus|indet.|0|0|0|0|0|lam|hyp|0|p|herbivore|graze|te|0|0|21293
20777|Olkhon (Sarayskaya, hor. 5)|53 6 0 N|53.099998|107 12 0 E|107.199997|5.3|Ruscinian|1:02|4.05|Ruscinian|1:02|early Ruscinian|Russia|Irkutsk region|lake Bajkal|0|0|Lagomorpha|Ochotonidae|Ochotona|indet.|0|0|250|0|0|lam|hyp|0|p|herbivore|graze|te|0|0|21482
20777|Olkhon (Sarayskaya, hor. 5)|53 6 0 N|53.099998|107 12 0 E|107.199997|5.3|Ruscinian|1:02|4.05|Ruscinian|1:02|early Ruscinian|Russia|Irkutsk region|lake Bajkal|0|0|Lagomorpha|Leporidae|Alilepus|indet.|0|0|0|0|0|0|0|0|p|herbivore|0|0|0|0|22318
20777|Olkhon (Sarayskaya, hor. 5)|53 6 0 N|53.099998|107 12 0 E|107.199997|5.3|Ruscinian|1:02|4.05|Ruscinian|1:02|early Ruscinian|Russia|Irkutsk region|lake Bajkal|0|0|Lagomorpha|Ochotonidae|Proochotona|indet.|0|0|0|0|0|lam|hyp|0|p|herbivore|graze|te|0|0|22634
20777|Olkhon (Sarayskaya, hor. 5)|53 6 0 N|53.099998|107 12 0 E|107.199997|5.3|Ruscinian|1:02|4.05|Ruscinian|1:02|early Ruscinian|Russia|Irkutsk region|lake Bajkal|0|0|Artiodactyla|Cervidae|Eostyloceros|maci|0|0|0|0|0|sel|bra|L2220|p|herbivore|0|te|surficial|0|22682
20777|Olkhon (Sarayskaya, hor. 5)|53 6 0 N|53.099998|107 12 0 E|107.199997|5.3|Ruscinian|1:02|4.05|Ruscinian|1:02|early Ruscinian|Russia|Irkutsk region|lake Bajkal|0|0|Perissodactyla|Equidae|indet.|indet.|Hipparioninae|0|0|0|0|plo|hyp|L2320|p|herbivore|0|te|surficial|cursorial|23123
20777|Olkhon (Sarayskaya, hor. 5)|53 6 0 N|53.099998|107 12 0 E|107.199997|5.3|Ruscinian|1:02|4.05|Ruscinian|1:02|early Ruscinian|Russia|Irkutsk region|lake Bajkal|0|0|Rodentia|Dipodidae|Paralophocricetus|progressus|0|0|0|0|0|0|0|0|0|0|0|0|0|0|24231
20777|Olkhon (Sarayskaya, hor. 5)|53 6 0 N|53.099998|107 12 0 E|107.199997|5.3|Ruscinian|1:02|4.05|Ruscinian|1:02|early Ruscinian|Russia|Irkutsk region|lake Bajkal|0|0|Rodentia|Dipodidae|Lophocricetus|orientalis|0|0|0|0|0|0|0|0|0|0|0|0|0|0|24232
20777|Olkhon (Sarayskaya, hor. 5)|53 6 0 N|53.099998|107 12 0 E|107.199997|5.3|Ruscinian|1:02|4.05|Ruscinian|1:02|early Ruscinian|Russia|Irkutsk region|lake Bajkal|0|0|Rodentia|Muridae|Microtoscoptes|praetermissus|0|0|0|0|0|0|0|0|p|herbivore|0|0|0|0|24233
20777|Olkhon (Sarayskaya, hor. 5)|53 6 0 N|53.099998|107 12 0 E|107.199997|5.3|Ruscinian|1:02|4.05|Ruscinian|1:02|early Ruscinian|Russia|Irkutsk region|lake Bajkal|0|0|Rodentia|Muridae|Microtoscoptes|cf. tjuvanensis|0|0|0|0|0|0|0|0|p|herbivore|0|0|0|0|24234
20777|Olkhon (Sarayskaya, hor. 5)|53 6 0 N|53.099998|107 12 0 E|107.199997|5.3|Ruscinian|1:02|4.05|Ruscinian|1:02|early Ruscinian|Russia|Irkutsk region|lake Bajkal|0|0|Rodentia|Muridae|Microtodon|cf. atavus|0|0|0|0|0|0|0|0|p|herbivore|0|0|0|0|24235
20777|Olkhon (Sarayskaya, hor. 5)|53 6 0 N|53.099998|107 12 0 E|107.199997|5.3|Ruscinian|1:02|4.05|Ruscinian|1:02|early Ruscinian|Russia|Irkutsk region|lake Bajkal|0|0|Rodentia|Muridae|Prosiphneus|ericksoni|0|0|0|0|0|0|0|0|p|herbivore|0|0|0|0|24236
20777|Olkhon (Sarayskaya, hor. 5)|53 6 0 N|53.099998|107 12 0 E|107.199997|5.3|Ruscinian|1:02|4.05|Ruscinian|1:02|early Ruscinian|Russia|Irkutsk region|lake Bajkal|0|0|Carnivora|Canidae|cf. Canis|indet.|0|0|0|0|0|cso|0|0|a|carnivore|0|te|surficial|0|24237
20779|Dzhuanaryk|42 12 0 N|42.200001|75 36 0 E|75.599998|9|Turolian|1:03|7.433335|Turolian|1:03|Meotis|Kirgizija|0|Kochkorskaja depress|0|0|Carnivora|Hyaenidae|Adcrocuta|eximia|0|10cm-1m|70000|0|0|csc|0|0|a|carnivore|m/bone|te|surficial|gen_quad|20129
20779|Dzhuanaryk|42 12 0 N|42.200001|75 36 0 E|75.599998|9|Turolian|1:03|7.433335|Turolian|1:03|Meotis|Kirgizija|0|Kochkorskaja depress|0|0|Perissodactyla|Rhinocerotidae|Chilotherium|schlosseri|0|2m-5m|0|0|0|ect|hyp|L2212|p|herbivore|br/gr|te|surficial|gen_quad|20237
20779|Dzhuanaryk|42 12 0 N|42.200001|75 36 0 E|75.599998|9|Turolian|1:03|7.433335|Turolian|1:03|Meotis|Kirgizija|0|Kochkorskaja depress|0|0|Artiodactyla|Cervidae|Cervavitus|variabilis|0|10cm-1m|65000|0|0|sel|bra|L2220|p|herbivore|browse|te|surficial|0|20889
20779|Dzhuanaryk|42 12 0 N|42.200001|75 36 0 E|75.599998|9|Turolian|1:03|7.433335|Turolian|1:03|Meotis|Kirgizija|0|Kochkorskaja depress|0|0|Artiodactyla|Bovidae|Tragoportax|amalthea|0|1m-2m|127000|0|0|sel|mes|L2220|p|herbivore|br/gr|te|surficial|0|20930
20779|Dzhuanaryk|42 12 0 N|42.200001|75 36 0 E|75.599998|9|Turolian|1:03|7.433335|Turolian|1:03|Meotis|Kirgizija|0|Kochkorskaja depress|0|0|Artiodactyla|Cervidae|indet.|indet.|Cervidae|0|0|0|0|sel|bra|L2220|p|herbivore|0|te|surficial|0|21025
20779|Dzhuanaryk|42 12 0 N|42.200001|75 36 0 E|75.599998|9|Turolian|1:03|7.433335|Turolian|1:03|Meotis|Kirgizija|0|Kochkorskaja depress|0|0|Lagomorpha|Ochotonidae|Ochotona|indet.|0|0|250|0|0|lam|hyp|0|p|herbivore|graze|te|0|0|21482
20779|Dzhuanaryk|42 12 0 N|42.200001|75 36 0 E|75.599998|9|Turolian|1:03|7.433335|Turolian|1:03|Meotis|Kirgizija|0|Kochkorskaja depress|0|0|Artiodactyla|Giraffidae|Palaeotragus|indet.|0|0|0|0|0|sel|bra|L2220|p|herbivore|browse|te|surficial|0|21586
